conv_id	prompt_pl	prompt	context	mood	mood_idx	sentiment	sentiment_idx
hit:3195_conv:6390	Wiedziałem, że zdobędę tytuł mistrza w finale historii. Ciężko się uczyłem	I knew I was going to ace my history finals. I studied hard	prepared	confidence	1	good	0
hit:8490_conv:16980	Czuję się tak, kiedy staram się o przyjęcie do szkoły średniej.	I am feeling this way while applying to grad school.	prepared	confidence	1	good	0
4986-2	Chcę otworzyć rachunek bieżący.	I want to open a checking account .	no emotion	neutral	8	neutral	2
hit:6028_conv:12057	Znalazłem długie, siwe włosy w mojej piaskowej wiedźmie tego popołudnia, kiedy wyszedłem na lunch. To było obrzydliwe.	I found a long grey hair in my sand witch this afternoon when I went out to lunch.  It was gross.	disgusted	other_bad	7	bad	1
hit:10454_conv:20909	Nie powinienem był dziś wychodzić z pracy wcześnie, ale czułem się bardzo chory. Wiem, że dziś wieczorem będę musiał pograć, aby nadrobić zaległości w pracy.	I shouldn't have left work early today but I was feeling super ill. I know tonight I'll have to play catch up with my work.	guilty	guilt	6	bad	1
8132-7	Myślę, że firma to miejsce, w którym można wykonywać pracę. Z pewnością przyjazne, otwarte relacje między wszystkimi pracownikami firmy są ważne i myślę, że pracownik powinien poważnie traktować swoje obowiązki zawodowe i mieć profesjonalną relację z szefem.	I think a company is a place to get work done . Certainly friendly , open relationships among all company employees is important , and I think an employee should be serious about his or her work responsibilities and have a professional relationship with the boss .	no emotion	neutral	8	neutral	2
hit:9540_conv:19080	Niedługo idę na koncert. Od jakiegoś czasu nie widzę muzyki na żywo.	I am going to a concert soon. I have not been able to see live music in a while.	excited	happiness	0	good	0
hit:4708_conv:9417	Svhool jest za dwa dni. Nigdy nie byłem bardziej szczęśliwy	Svhool is in two days. I have never been more happy	excited	happiness	0	good	0
4710-3	Jest naprawdę elegancki i bardzo dobrze do Ciebie pasuje.	It ’ s really elegant and it fits you really well .	no emotion	neutral	8	neutral	2
hit:8651_conv:17302	Mój syn powiedział dziś swoje pierwsze słowo. Byłem pełen dumy.	My son said his first word today. I was filled with pride.	proud	other_good	2	good	0
hit:3707_conv:7414	Oglądałem film w notatniku któregoś dnia nie był to szczęśliwy film	I watched the movie the notebook the other day it was not a happy movie	sad	sadness	5	bad	1
hit:8604_conv:17209	Moja najstarsza córka kończy szkołę średnią tej wiosny. Mam dla niej tak wiele marzeń, że ciężko mi się powstrzymać.	My oldest daughter is graduating high school this spring.  I have so many dreams for her, I'm having a hard time containing myself.	hopeful	confidence	1	good	0
hit:9203_conv:18406	W przeszłości miałem pecha z samochodami, ale wiem, że zaraz się odwróci	I have had bad luck in the past with cars but I know its about to turn around	hopeful	confidence	1	good	0
hit:2433_conv:4867	Nie mogę uwierzyć, że dziś kładą cebulę na moim burgerze. Nienawidzę cebuli.	I can't believe they put onions on my burger today I hate onions.	disgusted	other_bad	7	bad	1
hit:3974_conv:7949	Ostatni miesiąc spędziłam na przygotowywaniu się do podróży dookoła świata.	I spent the last month getting ready to go on a trip around the world.	prepared	confidence	1	good	0
hit:2925_conv:5850	Jestem gotowy na jesień.	I am ready for the fall.	prepared	confidence	1	good	0
hit:11172_conv:22344	Jestem bardzo wdzięczna, że mam wspaniałych rodziców	I am so grateful to have great parents	grateful	happiness	0	good	0
hit:2262_conv:4524	Już nie mogę się doczekać upadku	I am really looking forward to fall already	excited	happiness	0	good	0
hit:4773_conv:9547	Jestem bardzo pozytywnie nastawiony do demokratów w listopadzie	I am very positive about the democrats in November	hopeful	confidence	1	good	0
hit:299_conv:599	Chciałabym być Batmanem.	I wish I was Batman.	jealous	other_bad	7	bad	1
hit:7238_conv:14477	Jadę na kemping z moim kumplem za kilka tygodni i jestem napompowana.	I'm going camping with my buddy in a couple weeks and I'm pumped.	excited	happiness	0	good	0
hit:224_conv:448	To był czas w moim życiu, w którym lubiłem straszne rzeczy. Wszedłem do opuszczonego domu i postanowiłem spędzić noc. Cóż, zacząłem słyszeć odgłosy i głosy i po prostu tak się przestraszyłem, że wybiegłem z domu.	It was a time of my life where i liked spooky things. I went into a abandoned house and i decided to spend the night. Well i started hearing noises and voices and i just was so scared i ran out the house.	terrified	fear	4	bad	1
hit:7729_conv:15458	Miałem problemy finansowe. W końcu spłaciłem wszystkie swoje długi. To wielka ulga. Jestem taki szczęśliwy.	I had some financial problems. I finally paid all my debts. It is a big relief. I am so happy.	joyful	happiness	0	good	0
hit:262_conv:524	Pamiętam, kiedy wygrałem swój pierwszy mecz w Starcraft.	I remember when I won my first Starcraft match.	excited	happiness	0	good	0
hit:2624_conv:5248	Dlaczego nie wezmę swoich rzeczy po całym wysiłku, jaki włożyłem, to takie niesprawiedliwe	Why won't I get my stuff after all the effort I put in, It's so unfair	angry	anger	3	bad	1
10771-1	Rozmawiasz z nią.	You're talking to her .	no emotion	neutral	8	neutral	2
hit:3829_conv:7658	Mojego 13-letniego psa trzeba było uśpić.	My 13 year old dog had to be put down.	sad	sadness	5	bad	1
hit:10793_conv:21586	Kiedyś byłam bardzo ufna, ale moi przyjaciele i rodzina używali tego do ranienia mnie przez cały czas. Teraz już nikomu nie ufam. Jestem bardziej ostrożny w stosunku do ludzi.	I used to be very trusting but my friends and family used it to hurt me all the time. Now I don't trust anyone anymore. I am more careful with people.	trusting	other_good	2	good	0
hit:4733_conv:9467	Kiedy po raz pierwszy zacząłem ćwiczyć na siłowni, zrzuciłem ciężar na stopę. To było takie krępujące.	When I first started working out at the gym, I dropped a weight on my foot. It was so embarrassing.	embarrassed	guilt	6	bad	1
hit:1807_conv:3614	Czułem się, jakbym musiał opiekować się tatą, kiedy zachorował. Musiałem się tylko upewnić, że wszystko będzie dobrze	I felt like I had to watch over my dad when he got sick. I just needed to make sure he was going to be okay	caring	other_good	2	good	0
hit:1972_conv:3944	Kiedy zmarła moja babcia, zniszczyłem.	When my grandmother passed away I destroyed.	devastated	sadness	5	bad	1
hit:6857_conv:13715	Nie mogę uwierzyć, że wasze dzieci zrujnowały dom, a mnie nie było tylko godzinę	I can't believe y kids ruined the house and I was only gone an hour	furious	anger	3	bad	1
hit:12161_conv:24323	Musiałem iść i zdać test, aby uzyskać certyfikat i czułem się z tym naprawdę dobrze. Uczyłem się od wielu dni	I had to go and take a test in order to get certified, and I was feeling really good about it. I have been studying for days	confident	confidence	1	good	0
hit:3095_conv:6191	Niedawno zacząłem ogrodnictwo, ale nie jestem zbyt dobry. Na szczęście mój tata przyszedł i pomógł mi! Zaoszczędził mi dużo czasu i wysiłku!	I have recently started gardening, but am not very good.  Thankfully, my dad came over and helped me out!  He saved ma a lot of time and effort!	grateful	happiness	0	good	0
hit:2151_conv:4303	Moja córka wyjeżdża na studia. Nie wiem teraz, co robić.	My daughter is leaving for college. I don't now what to do.	lonely	sadness	5	bad	1
hit:3269_conv:6538	Tak się cieszę, że mogę rozmawiać z rodzicami o różnych sprawach	I am so glad I can talk to my parents about things	grateful	happiness	0	good	0
hit:9522_conv:19045	Moja babcia nie czuje się dobrze, więc będę codziennie przychodzić do niej, aby się nią opiekować i gotować dla niej.	My Grandma isn't doing well so I'm going to be going over every day to take care of her and cook for her.	caring	other_good	2	good	0
hit:3252_conv:6504	Mój ojciec i brat są teraz ze sobą w poważnym konflikcie, ponieważ mój ojciec narzekał na sposób, w jaki mój brat wychowuje syna. Oczywiście jest to naprawdę stresująca, niepewna sytuacja i nie mam pojęcia, po której stronie stanąć, i obawiam się, że doprowadzi to do tego, że nie będą chcieli dłużej utrzymywać kontaktu.	My father and brother are in a serious conflict with each other right now, as my father has complained about the way my brother raises his son. Obviously it's a really stressful, tenuous situation and I have no idea who's side to take, and I'm worried it will lead to them not wanting to keep in touch anymore.	afraid	fear	4	bad	1
hit:3694_conv:7389	Jestem ojcem 3 ślicznych dziewczynek	I am a father of 3 lovely girls	proud	other_good	2	good	0
hit:8633_conv:17266	Wczoraj poszedłem do parku i przeczytałem książkę. To był mój pierwszy wolny dzień od dłuższego czasu.	I went to the park and read a book yesterday. It was my first day off in a long while.	content	happiness	0	good	0
hit:12415_conv:24831	Mój przyjaciel dostał bilety na Superbowl, a nie ja.	My friend got tickets to the Superbowl and not me.	jealous	other_bad	7	bad	1
hit:8354_conv:16709	Mój współpracownik dostał awans, o którym chciałem	My coworker got the promotion I wanted	jealous	other_bad	7	bad	1
hit:5511_conv:11023	Jestem bardzo podekscytowany nowymi super-przebojowymi braćmi, czy jesteś fanem tej serii?	I am so hype for the new super smash bros, are you a fan of the series?	excited	happiness	0	good	0
hit:2799_conv:5598	Kiedy włamano się do naszego domu, było strasznie.	When our home was broken into, It was so scary.	terrified	fear	4	bad	1
hit:1251_conv:2503	Wiem, że moje Sokoły wygrywają w tym roku Super Bowl.	I know my Falcons will win the Super Bowl this year.	faithful	other_good	2	good	0
hit:5907_conv:11815	Wczoraj przypadkowo wylałem kawę na spodnie. Wstydziłem się tego zrobić.	I accidentally spilled coffee on my pants yesterday.  I was so ashamed to do that.	embarrassed	guilt	6	bad	1
hit:10766_conv:21532	Mój narzeczony zmarł, gdy miałem 18 lat	My fiance died when I was 18	devastated	sadness	5	bad	1
hit:11949_conv:23898	Od miesięcy przygotowuję się do triathlonu. Czuję się gotowy.	I have been preparing for a triathlon for months. I feel ready.	prepared	confidence	1	good	0
hit:11477_conv:22955	Nie widziałem swojej dziewczyny od tygodnia, w tej chwili czuję się całkiem samotny. Potrzebuję trochę czasu.	I haven't seen my girlfriend in a week, I'm feeling pretty alone at the moment. I need some quality time.	lonely	sadness	5	bad	1
hit:7851_conv:15702	Mój pies świetnie spisał się na treningu!	My dog did great at training!	joyful	happiness	0	good	0
hit:6991_conv:13983	Czułem się tak, gdy nie dostałem awansu w pracy.	I felt this way when I didn't get a promotion at work.	disappointed	sadness	5	bad	1
hit:6838_conv:13677	Mój nowy semestr zaczyna się za tydzień i trzymam kciuki, że będzie dobry.	My new semester starts in a week and I'm crossing my fingers it will be a good one.	hopeful	confidence	1	good	0
2662-6	Może ktoś to zabrał.	Maybe someone took it .	no emotion	neutral	8	neutral	2
7214-7	Nadal jest za ciemno. Jakieś jaśniejsze kolory?	It's still too dark . Any brighter colours ?	no emotion	neutral	8	neutral	2
hit:8878_conv:17757	Jestem taka upokorzona wszystkimi prezentami, które otrzymaliśmy dla naszego nowego dziecka ... całkowicie się tego nie spodziewałem	I'm so humbled by all the gifts we've received for our new baby... totally was not expecting it	grateful	happiness	0	good	0
5747-9	nie, niektórzy ludzie mają teraz też komputery Mac.	no , some people have Macs now , too .	no emotion	neutral	8	neutral	2
hit:6533_conv:13066	W zeszłym tygodniu przyłapałem żonę na zdradzie. Najwyraźniej zdecydowała, że teraz lubi inne kobiety. Naprawdę nie wiem, co robić!	I caught my wife cheating on me last week. She's apparently decided she likes other women now. I really don't know what to do!	angry	anger	3	bad	1
hit:3964_conv:7928	Mój przyjaciel kupił mi dziś kolację. Byłem bardzo wdzięczny	My friend bought me dinner tonight. I was very thankful	grateful	happiness	0	good	0
hit:420_conv:840	Czułem się samotny, kiedy byłem na ostatnim roku studiów, cały czas studiując i będąc sam.	I felt lonely when I was in my senior year of college, studying all of the time and single.	lonely	sadness	5	bad	1
hit:3197_conv:6395	Byłem bardzo szczęśliwy z ostatnich wakacji. To było takie relaksujące	I was very happy this last vacation. It was just so relaxing	content	happiness	0	good	0
hit:4311_conv:8623	Mój pies właśnie zmarł i był jedynym przyjacielem, jakiego miałem.	My dog just passed away and he was the only friend I had.	lonely	sadness	5	bad	1
hit:7586_conv:15172	Byłem dumny z pizzy, którą zrobiłem w zeszłym tygodniu	I was proud about a pizza I made last week	proud	other_good	2	good	0
hit:11764_conv:23529	Muszę jutro zbudować komodę IKEA. Jestem pewien, że dam radę.	I have to build an IKEA dresser tomorrow.  I am sure I can do it.	confident	confidence	1	good	0
hit:4197_conv:8395	Mój chłopak powiedział mi, że uważa dziewczynę, która pracuje na stacji benzynowej, za uroczą. Nie byłem szczęśliwy.	My boyfriend told me that he thought the girl that works at the gas station is cute. I was not happy.	jealous	other_bad	7	bad	1
hit:5048_conv:10097	Moja córka zmarnowała swój talerz spaghetti na całym dywanie. Udawała kelnerkę	My daughter wasted her plate of spaghetti all over the rug. She was pretending to be a waitress	disappointed	sadness	5	bad	1
